S
273692880.0
273688824.0
273684286.0
273679436.0
273675342.0
273671048.0
273666551.0
273663284.0
273659378.0
273655251.0
273650840.0
273646539.0
273642238.0
273638133.0
273634760.0
273631158.0
273626891.0
273622459.0
273618090.0
273614020.0
273610288.0
273607066.0
273603546.0
273599517.0
273595952.0
273593055.0
273589912.0
273587216.0
273584598.0
273581625.0
273578269.0
273574204.0
273570426.0
273566164.0
273562284.0
273559431.0
273555652.0
273551882.0
273547709.0
273542265.0
273536993.0
273532887.0
273529352.0
273525545.0
273521280.0
273516482.0
273511690.0
273506692.0
273502332.0
273497890.0
273493698.0
273488164.0
273483247.0
273477419.0
273472001.0
273465734.0
273461117.0
273456025.0
273450492.0
273442123.0
273436320.0
273430293.0
273424204.0
273418450.0
273413158.0
273407100.0
273401067.0
273394757.0
273388369.0
273382180.0
273376691.0
273370571.0
273363846.0
273356492.0
273349803.0
273342052.0
273335070.0
273328222.0
273321875.0
273314361.0
273307162.0
273299903.0
273293163.0
273286635.0
273280781.0
273272878.0
273264876.0
273256802.0
273248730.0
273241527.0
273234650.0
273227897.0
273220452.0
273211598.0
273202277.0
273191660.0
273181614.0
273171974.0
273163282.0
273153235.0
273141957.0
273130400.0
273117582.0
273103358.0
273092071.0
273082985.0
273072620.0
273060052.0
273048349.0
273034717.0
273022526.0
273010738.0
273000744.0
272987650.0
272975702.0
272962007.0
272948205.0
272933687.0
272921686.0
272910692.0
272900313.0
272888329.0
272876895.0
272865146.0
272852990.0
272842163.0
272833921.0
272825221.0
272816445.0
272808010.0
272798141.0
272789297.0
272782532.0
272776070.0
272766041.0
272756354.0
272747315.0
272736701.0
272728647.0
272721347.0
272711167.0
272701392.0
272693859.0
272685366.0
272677134.0
272670926.0
272665366.0
272658686.0
272652974.0
272646166.0
272638902.0
272631931.0
272626164.0
272620338.0
272613444.0
272607055.0
272601422.0
272596278.0
272589866.0
272585259.0
272580545.0
272574956.0
272569542.0
272562717.0
272556147.0
272549868.0
272544212.0
272539816.0
272534072.0
272528775.0
272523548.0
272517441.0
272512459.0
272507998.0
272503915.0
272498907.0
272494225.0
272488288.0
272482146.0
272476821.0
272472476.0
272465745.0
272462033.0
272457484.0
272452624.0
272447120.0
272441855.0
272437132.0
272433005.0
272428176.0
272422474.0
272416818.0
272410641.0
272405278.0
272400237.0
272395652.0
272390700.0
272385151.0
272379431.0
272373188.0
272367752.0
272363208.0
272358806.0
272352862.0
272348206.0
272342965.0
272337132.0
272331632.0
272327120.0
272322726.0
272317996.0
272313627.0
272308342.0
272302695.0
272296368.0
272290238.0
272286316.0
272281425.0
272276404.0
272271796.0
272268348.0
272265715.0
272263330.0
272260250.0
272255955.0
272251770.0
272246899.0
272241102.0
272235356.0
272230060.0
272224780.0
272218873.0
272213813.0
272208779.0
272202501.0
272196639.0
272190074.0
272183959.0
272178297.0
272173473.0
272168227.0
272162874.0
272156388.0
272149794.0
272143962.0
272136969.0
272130675.0
272122950.0
272114058.0
272105975.0
272098510.0
272088642.0
272080453.0
272072292.0
272062348.0
272049724.0
272036734.0
272023828.0
272010091.0
271995555.0
271981887.0
271966579.0
271946005.0
271927133.0
271906038.0
271884696.0
271864002.0
271843535.0
271821728.0
271796892.0
271771062.0
271743149.0
271715916.0
271686171.0
271654982.0
271620603.0
271582212.0
271544088.0
271508994.0
271472797.0
271432370.0
271384471.0
271329954.0
271273197.0
271219197.0
271167245.0
271122524.0
271088267.0
271049942.0
271016170.0
270966661.0
270917590.0
270872174.0
270833495.0
270805267.0
270760064.0
270712273.0
270668794.0
270627626.0
270590342.0
270559604.0
270537200.0
270503300.0
270467433.0
270431669.0
270392137.0
270360384.0
270333969.0
270313260.0
270281179.0
270250554.0
270225845.0
270195057.0
270166459.0
270145646.0
270128262.0
270107521.0
270091753.0
270069700.0
270049696.0
270032952.0
270020544.0
270010940.0
269991834.0
269973163.0
269956264.0
269943646.0
269933596.0
269926169.0
269920733.0
269910199.0
269899862.0
269890907.0
269883110.0
269876383.0
269870980.0
269866567.0
269859366.0
269852635.0
269846645.0
269841269.0
269836268.0
269832489.0
269829912.0
269825784.0
269821836.0
269818691.0
269814856.0
269811471.0
269809237.0
269807305.0
269804042.0
269801322.0
269798441.0
269795884.0
269793747.0
269791987.0
269790597.0
269788540.0
269786586.0
269784896.0
269783272.0
269781858.0
269780716.0
269779794.0
269778390.0
269776906.0
269775513.0
269774129.0
269772962.0
269772068.0
269771448.0
269770187.0
269768954.0
269767901.0
269766986.0
269765989.0
269765242.0
269764616.0
269763713.0
269762799.0
269762166.0
269761406.0
269760604.0
269759981.0
269759521.0
269758910.0
269758191.0
269757468.0
269756785.0
269756165.0
269755642.0
269755239.0
269754627.0
269753826.0
269753198.0
269752680.0
269752279.0
269751835.0
269751591.0
269751157.0
269750677.0
269750242.0
269749843.0
269749484.0
269749145.0
269748924.0
269748577.0
269748055.0
269747655.0
269747295.0
269746902.0
269746588.0
269746402.0
269746008.0
269745557.0
269745185.0
269744732.0
269744328.0
269744064.0
269743888.0
269743591.0
269743313.0
269743002.0
269742757.0
269742511.0
269742315.0
269742185.0
269741924.0
269741660.0
269741440.0
269741248.0
269741020.0
269740857.0
269740751.0
269740561.0
269740356.0
269740143.0
269739852.0
269739620.0
269739456.0
269739323.0
269739107.0
269738928.0
269738792.0
269738588.0
269738333.0
269738241.0
269738121.0
269737843.0
269737649.0
269737460.0
269737280.0
269737006.0
269736832.0
269736567.0
269736268.0
269735864.0
269735331.0
269734813.0
269734334.0
269733805.0
269733351.0
269732549.0
269731903.0
269731110.0
269730260.0
269729206.0
269728351.0
269727579.0
269726217.0
269724472.0
269722356.0
269719752.0
269716547.0
269713622.0
269710695.0
269705817.0
269698807.0
269690730.0
269680825.0
269669237.0
269656815.0
269646630.0
269630609.0
269612714.0
269585517.0
269553306.0
269519577.0
269483520.0
269457399.0
269419907.0
269373064.0
269332446.0
269291957.0
269236748.0
269192222.0
269155721.0
269098672.0
269033954.0
268969998.0
268910363.0
268850979.0
268802495.0
268768077.0
268710586.0
268649098.0
268591672.0
268542225.0
268495582.0
268460606.0
268435552.0
268410824.0
268369904.0
268332645.0
268306298.0
268276142.0
268251275.0
268229895.0
268199747.0
268173411.0
268152100.0
268135990.0
268121090.0
268109505.0
268099876.0
268085468.0
268072450.0
268060918.0
268051390.0
268043439.0
268037517.0
268032818.0
268025354.0
268018978.0
268013170.0
268008313.0
268004124.0
268001047.0
267998249.0
267994354.0
267990514.0
267987182.0
267984252.0
267981952.0
267980019.0
267978358.0
267976076.0
267973676.0
267971587.0
267969832.0
267968364.0
267967293.0
267966097.0
267964642.0
267963091.0
267962258.0
267961336.0
267960734.0
267960127.0
267959568.0
267958731.0
267957990.0
267957405.0
267956754.0
267956232.0
267955850.0
267955533.0
267954957.0
267954340.0
267953928.0
267953533.0
267953204.0
267952960.0
267952792.0
267952685.0
267952509.0
267952259.0
267952014.0
267951796.0
267951569.0
267951315.0
267950859.0
267950459.0
267950124.0
267949789.0
267949481.0
267949224.0
267949042.0
267948795.0
267948468.0
267948150.0
267947900.0
267947637.0
267947410.0
267947236.0
267946891.0
267946576.0
267946330.0
267946106.0
267945827.0
267945585.0
267945367.0
267945027.0
267944659.0
